"","Age","beta_hat_0","bn_beta_hat_1","beta_check_0","bn_beta_check_1","u_t","local_n"
"1008",70.175,0.5073233375,-0.0094022499999998,0.507098125,-0.0134173511730145,0.982196787981496,17803
"1009",70.2,0.5072806,-0.00940224999999987,0.50703484,-0.0135480245061779,0.982196787981494,17803
"1010",70.225,0.5072378625,-0.00940225000000014,0.506991295,-0.013548024506178,0.982196787981486,17803
"1011",70.25,0.507134625,-0.00928125000000005,0.50694775,-0.0135480245061781,0.985368250757995,17803
"1012",70.275,0.5070924375,-0.00928125000000003,0.506904205,-0.013548024506178,0.985368250757998,17803
"1013",70.3,0.50705025,-0.00928125,0.50686066,-0.0135480245061781,0.985368250757996,17803
"1014",70.325,0.5070080625,-0.00928125000000001,0.506810225,-0.0135884710140618,0.985368250758001,17803
"1015",70.35,0.506965875,-0.00928125000000003,0.50676655,-0.0135884710140619,0.985368250757998,17803
"1016",70.375,0.5069236875,-0.00928125000000006,0.506722875,-0.0135884710140616,0.985368250757996,17803
"1017",70.4,0.5068815,-0.00928125000000009,0.5066792,-0.0135884710140619,0.985368250757996,17803
"1018",70.425,0.5068393125,-0.00928125000000007,0.506629920454545,-0.0136011989361233,0.985368250757995,17803
"1019",70.45,0.506797125,-0.00928125000000015,0.50655183,-0.0136786978393415,0.985368250757993,17803
"1020",70.475,0.5067549375,-0.00928125000000007,0.50651,-0.0136895872837716,0.985368250757998,17803
"1021",70.5,0.50671275,-0.00928125000000016,0.5064793,-0.0137191443472251,0.982401965788558,18570
"1022",70.525,0.5066705625,-0.00928125000000005,0.506435205,-0.0137191443472252,0.991456836932641,16793
"1023",70.55,0.506628375,-0.00928125000000003,0.50639111,-0.0137191443472252,0.991456836932639,16793
"1024",70.575,0.5065861875,-0.00928125,0.506347015,-0.0137191443472252,0.991456836932638,16793
"1025",70.6,0.506544,-0.00928125000000007,0.50630292,-0.013719144347225,0.991456836932641,16793
"1026",70.625,0.5065018125,-0.00928124999999997,0.506258825,-0.0137191443472252,0.991456836932639,16793
"1027",70.65,0.506459625,-0.0092812500000001,0.50621473,-0.0137191443472251,0.991456836932639,16793
"1028",70.675,0.5064174375,-0.00928125000000009,0.506170635,-0.0137191443472251,0.991456836932638,16793
"1029",70.7,0.50637525,-0.00928125000000012,0.50612654,-0.0137191443472251,0.991456836932635,16793
"1030",70.725,0.5063330625,-0.00928125000000007,0.506082445,-0.0137191443472253,0.991456836932641,16793
"1031",70.75,0.506290875,-0.00928125000000006,0.50603835,-0.0137191443472252,0.991456836932638,16793
"1032",70.775,0.5062486875,-0.00928125000000012,0.506058325,-0.0138736707491404,0.991456836932639,16793
"1033",70.8,0.5062065,-0.00928125000000006,0.506013733333333,-0.0138736707491405,0.991456836932641,16793
"1034",70.825,0.5061643125,-0.00928125000000006,0.505929753571429,-0.0139262660249601,0.991456836932638,16793
"1035",70.85,0.506122125,-0.00928125000000004,0.505884992857143,-0.0139262660249602,0.991456836932641,16793
"1036",70.875,0.5060799375,-0.00928125000000007,0.505840232142857,-0.0139262660249601,0.991456836932638,16793
"1037",70.9,0.50603775,-0.00928125000000002,0.505795471428571,-0.0139262660249603,0.991456836932643,16793
"1038",70.925,0.5059955625,-0.00928125000000008,0.505750710714286,-0.0139262660249601,0.991456836932639,16793
"1039",70.95,0.505953375,-0.00928125000000009,0.50570595,-0.0139262660249602,0.991456836932635,16793
"1040",70.975,0.5058674625,-0.00934175000000004,0.505661189285714,-0.0139262660249602,0.990332613965288,16793
"1041",71,0.505825,-0.00934175000000002,0.505616428571429,-0.0139262660249601,0.99033261396529,16793
"1042",71.025,0.5057825375,-0.0093417500000001,0.505581975,-0.0140084924420869,0.990332613965292,16793
"1043",71.05,0.505740075,-0.00934175,0.50553695,-0.0140084924420867,0.990332613965291,16793
"1044",71.075,0.5056976125,-0.00934175000000001,0.505491925,-0.0140084924420868,0.990332613965288,16793
"1045",71.1,0.50565515,-0.00934175000000003,0.5054469,-0.0140084924420867,0.99033261396529,16793
"1046",71.125,0.5056126875,-0.00934175000000005,0.505401875,-0.0140084924420866,0.990332613965287,16793
"1047",71.15,0.505570225,-0.00934175000000007,0.50535685,-0.0140084924420868,0.99033261396529,16793
"1048",71.175,0.5055277625,-0.00934175000000007,0.505311825,-0.0140084924420867,0.990332613965287,16793
"1049",71.2,0.5054853,-0.00934175000000011,0.5052668,-0.0140084924420866,0.990332613965291,16793
"1050",71.225,0.5054428375,-0.0093417500000001,0.505221775,-0.0140084924420869,0.99033261396529,16793
